,ID,NAME,THROWS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,AWARDS,SALARY
227,eyresc01,Scott Eyre,Left,6-1,160lb,2003,31,SFG,NL,2,1,0.667,3.32,74,0,10,0,0,1,57.0,60,23,21,4,26,0,35,1,0,6,256,127.0,4.14,1.5090000000000001,9.5,0.6,4.1,5.5,1.35,,"$725,000"
228,eyresc01,Scott Eyre,Left,6-1,160lb,2004,32,SFG,NL,2,2,0.5,4.1,83,0,12,0,0,1,52.2,43,26,24,8,27,3,49,0,0,3,229,107.0,4.7,1.329,7.3,1.4,4.6,8.4,1.81,,"$1,000,000"
229,eyresc01,Scott Eyre,Left,6-1,160lb,2005,33,SFG,NL,2,2,0.5,2.63,86,0,15,0,0,0,68.1,48,21,20,3,26,0,65,4,0,3,277,163.0,3.01,1.083,6.3,0.4,3.4,8.6,2.5,MVP-30,"$1,540,000"
230,eyresc01,Scott Eyre,Left,6-1,160lb,2006,34,CHC,NL,1,3,0.25,3.38,74,0,15,0,0,0,61.1,61,25,23,11,30,4,73,0,0,6,266,138.0,4.57,1.484,9.0,1.6,4.4,10.7,2.43,,"$3,033,333"
231,eyresc01,Scott Eyre,Left,6-1,160lb,2007,35,CHC,NL,2,1,0.667,4.13,55,0,17,0,0,0,52.1,59,26,24,3,35,5,45,1,0,3,240,113.0,4.33,1.796,10.1,0.5,6.0,7.7,1.29,,"$3,833,333"
232,eyresc01,Scott Eyre,Left,6-1,160lb,2008,36,TOT,NL,5,0,1.0,4.21,38,0,3,0,0,0,25.2,23,12,12,2,7,2,32,2,0,1,106,108.0,2.7,1.169,8.1,0.7,2.5,11.2,4.57,,"$3,800,000"
233,eyresc01,Scott Eyre,Left,6-1,160lb,2008,36,CHC,NL,2,0,1.0,7.15,19,0,1,0,0,0,11.1,15,9,9,1,4,1,14,1,0,1,53,66.0,3.13,1.676,11.9,0.8,3.2,11.1,3.5,,"$3,800,000"
234,eyresc01,Scott Eyre,Left,6-1,160lb,2008,36,PHI,NL,3,0,1.0,1.88,19,0,2,0,0,0,14.1,8,3,3,1,3,1,18,1,0,0,53,236.0,2.36,0.767,5.0,0.6,1.9,11.3,6.0,,"$3,800,000"
235,eyresc01,Scott Eyre,Left,6-1,160lb,2009,37,PHI,NL,2,1,0.667,1.5,42,0,3,0,0,0,30.0,22,6,5,3,16,0,22,1,0,2,128,283.0,4.63,1.2670000000000001,6.6,0.9,4.8,6.6,1.38,,"$2,000,000"
236,eyrewi01,Willie Eyre,Right,6-0,235lb,2006,27,MIN,AL,1,0,1.0,5.31,42,0,20,0,0,0,59.1,75,36,35,8,22,4,26,6,0,4,275,85.0,5.44,1.635,11.4,1.2,3.3,3.9,1.18,,"$327,000"
237,eyrewi01,Willie Eyre,Right,6-0,235lb,2009,30,TEX,AL,0,0,,4.5,17,0,6,0,0,0,18.0,18,9,9,0,6,2,8,0,0,0,72,105.0,3.21,1.3330000000000002,9.0,0.0,3.0,4.0,1.33,,"$410,000"
